idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao
35,24/08/1988,Rio Grande do Sul,5356.38,Ensino Médio,0,Casado,Educação
54,17/02/1970,Distrito Federal,7317.04,Ensino Superior,0,Solteiro,Tecnologia
24,21/03/2000,São Paulo,4719.93,Ensino Médio,0,Solteiro,Saúde
30,09/02/1994,Roraima,4906.84,Ensino Superior,1,Casado,Educação
60,20/12/1963,Piauí,12090.28,Ensino Superior,1,Casado,Tecnologia
51,16/09/1972,Distrito Federal,5365.04,Ensino Fundamental,1,Casado,Educação
73,15/11/1950,Distrito Federal,21711.14,Ensino Superior,0,Casado,Comércio
41,29/10/1982,Paraíba,4946.63,Ensino Médio,2,Casado,Indústria
59,18/07/1964,Acre,5697.56,Ensino Fundamental,0,Casado,Comércio
25,23/08/1998,Amapá,8174.88,Ensino Médio,0,Solteiro,Tecnologia
38,04/09/1985,Maranhão,4246.83,Ensino Médio,0,Casado,Saúde
23,22/06/2000,Tocantins,4882.33,Ensino Fundamental,0,Casado,Tecnologia
60,13/04/1963,Acre,9838.32,Ensino Superior,2,Solteiro,Tecnologia
46,23/08/1977,Santa Catarina,2884.29,Ensino Fundamental,0,Casado,Tecnologia
22,06/11/2001,Mato Grosso,3561.9,Ensino Superior,2,Solteiro,Indústria
18,07/08/2005,Rio Grande do Sul,3228.88,Ensino Superior,1,Casado,Educação
37,29/04/1986,Distrito Federal,4684.48,Ensino Médio,1,Solteiro,Educação
62,29/03/1962,Acre,3642.68,Ensino Fundamental,3,Casado,Comércio
23,16/01/2001,Rio de Janeiro,3837.25,Ensino Fundamental,0,Casado,Indústria
63,21/10/1960,Rio Grande do Norte,11474.66,Ensino Médio,2,Divorciado,Comércio
51,24/09/1972,Rio Grande do Norte,6241.64,Ensino Médio,1,Casado,Comércio
42,17/07/1981,Alagoas,10642.62,Ensino Médio,1,Casado,Tecnologia
27,27/10/1996,Sergipe,3537.13,Ensino Médio,2,Casado,Comércio
39,09/04/1985,Paraíba,10625.44,Pós-graduação,0,Casado,Educação
26,05/05/1997,Acre,3533.96,Ensino Médio,0,Divorciado,Indústria
82,04/11/1941,Mato Grosso do Sul,2069.5,Ensino Médio,0,Solteiro,Comércio
61,30/10/1962,Rio de Janeiro,8608.08,Pós-graduação,1,Divorciado,Indústria
33,26/08/1990,Acre,3611.87,Ensino Fundamental,0,Solteiro,Tecnologia
36,01/03/1988,Paraná,6333.61,Ensino Médio,3,Solteiro,Indústria
64,22/11/1959,Mato Grosso,6995.9,Ensino Superior,1,Casado,Saúde
63,25/01/1961,Roraima,2427.32,Ensino Fundamental,0,Solteiro,Indústria
59,22/12/1964,Ceará,6881.86,Ensino Médio,3,Solteiro,Comércio
78,20/03/1946,Rio Grande do Sul,9153.96,Ensino Médio,3,Casado,Saúde
56,30/12/1967,Sergipe,6506.42,Ensino Médio,0,Solteiro,Saúde
49,28/06/1974,Paraná,9596.69,Ensino Médio,1,Solteiro,Comércio
36,28/07/1987,Mato Grosso,3815.11,Ensino Fundamental,0,Casado,Comércio
42,21/06/1981,Tocantins,14052.37,Ensino Superior,3,Casado,Saúde
56,03/12/1967,Pernambuco,8117.3,Ensino Superior,3,Solteiro,Educação
39,26/10/1984,Pará,8443.32,Ensino Médio,1,Casado,Tecnologia
18,30/03/2006,Paraná,4580.88,Ensino Médio,1,Casado,Saúde
47,16/05/1976,Bahia,4217.0,Ensino Médio,0,Casado,Saúde
22,07/08/2001,Paraná,2150.95,Ensino Fundamental,0,Solteiro,Educação
23,25/09/2000,Espírito Santo,3998.68,Ensino Fundamental,0,Casado,Tecnologia
20,19/09/2003,Sergipe,6565.78,Ensino Superior,1,Solteiro,Comércio
62,25/06/1961,Pernambuco,6733.3,Ensino Médio,1,Viúvo,Tecnologia
20,06/02/2004,Rio Grande do Sul,3025.04,Ensino Fundamental,0,Casado,Comércio
29,09/01/1995,Amazonas,6647.67,Ensino Médio,3,Solteiro,Saúde
63,13/10/1960,Distrito Federal,11254.28,Ensino Fundamental,2,Casado,Tecnologia
27,07/03/1997,Santa Catarina,17093.41,Pós-graduação,0,Solteiro,Tecnologia
59,04/11/1964,Bahia,12579.09,Ensino Médio,0,Solteiro,Tecnologia
37,22/11/1986,Pernambuco,6186.75,Ensino Médio,1,Casado,Comércio
33,06/10/1990,Mato Grosso do Sul,9178.62,Ensino Superior,0,Casado,Indústria
35,02/08/1988,Rio Grande do Norte,3418.67,Ensino Médio,3,Solteiro,Comércio
47,14/07/1976,Rio Grande do Sul,8576.83,Ensino Superior,3,Casado,Indústria
37,02/12/1986,Pernambuco,7752.5,Ensino Médio,1,Solteiro,Saúde
29,23/01/1995,Goiás,8888.1,Ensino Superior,2,Solteiro,Saúde
32,26/10/1991,Pará,3690.16,Ensino Fundamental,0,Casado,Tecnologia
42,24/09/1981,Goiás,2963.24,Ensino Médio,0,Casado,Saúde
58,10/08/1965,Pernambuco,11247.52,Ensino Médio,2,Casado,Indústria
21,09/01/2003,Sergipe,2188.25,Ensino Médio,0,Casado,Educação
65,28/10/1958,Rondônia,6876.94,Ensino Médio,1,Solteiro,Saúde
58,22/10/1965,Rio de Janeiro,8510.88,Ensino Médio,3,Casado,Educação
57,14/10/1966,Goiás,8720.46,Ensino Superior,2,Divorciado,Educação
57,09/04/1967,Rio Grande do Norte,3848.13,Ensino Fundamental,0,Solteiro,Tecnologia
45,29/04/1978,Acre,8305.86,Ensino Superior,1,Casado,Indústria
36,27/04/1987,Pernambuco,3115.02,Ensino Médio,0,Casado,Educação
26,07/09/1997,Tocantins,8343.23,Ensino Superior,0,Solteiro,Saúde
55,06/08/1968,Ceará,2785.69,Ensino Fundamental,4,Casado,Saúde
41,21/11/1982,Amazonas,13936.09,Ensino Superior,2,Casado,Indústria
36,24/03/1988,Alagoas,3667.46,Ensino Médio,0,Casado,Comércio
29,16/08/1994,Sergipe,4108.67,Ensino Fundamental,2,Casado,Comércio
53,04/12/1970,Rio de Janeiro,22066.78,Pós-graduação,0,Divorciado,Educação
32,14/02/1992,Paraná,4125.55,Ensino Fundamental,2,Casado,Saúde
38,26/01/1986,Amazonas,4636.92,Ensino Superior,5,Casado,Comércio
51,15/12/1972,Roraima,3449.15,Ensino Médio,0,Divorciado,Educação
20,15/03/2004,Bahia,11374.85,Ensino Superior,1,Solteiro,Tecnologia
43,02/01/1981,Rondônia,15823.39,Pós-graduação,3,Casado,Indústria
18,21/02/2006,Pernambuco,2998.85,Ensino Médio,2,Casado,Comércio
52,13/07/1971,Paraná,9289.88,Ensino Médio,0,Casado,Educação
37,20/08/1986,Ceará,13443.64,Ensino Superior,1,Casado,Tecnologia
35,09/06/1988,Distrito Federal,6804.36,Ensino Superior,2,Casado,Educação
44,26/04/1979,Mato Grosso,12346.01,Ensino Superior,0,Casado,Saúde
62,01/10/1961,Mato Grosso,3927.78,Ensino Médio,1,Casado,Educação
56,03/07/1967,Amapá,9437.15,Ensino Superior,3,Viúvo,Tecnologia
37,07/07/1986,Minas Gerais,6057.57,Ensino Médio,0,Casado,Saúde
46,03/09/1977,Pará,7220.98,Ensino Médio,1,Casado,Comércio
38,13/09/1985,Mato Grosso do Sul,9849.3,Ensino Médio,0,Solteiro,Tecnologia
64,19/01/1960,Alagoas,7450.49,Ensino Médio,0,Casado,Indústria
42,19/07/1981,Bahia,7611.19,Ensino Superior,0,Casado,Comércio
37,13/12/1986,Roraima,3034.46,Ensino Médio,0,Casado,Comércio
50,10/12/1973,Rio Grande do Norte,8093.82,Ensino Médio,2,Casado,Comércio
29,15/05/1994,São Paulo,5721.46,Ensino Médio,4,Casado,Comércio
37,01/06/1986,Bahia,7545.68,Ensino Médio,3,Solteiro,Saúde
24,20/03/2000,Rio de Janeiro,10681.93,Ensino Superior,1,Solteiro,Tecnologia
45,03/07/1978,Rondônia,9259.65,Ensino Superior,0,Casado,Saúde
25,01/09/1998,Sergipe,5135.37,Ensino Médio,0,Casado,Tecnologia
45,10/07/1978,Pará,13954.97,Ensino Superior,2,Solteiro,Comércio
21,13/01/2003,Mato Grosso,5917.45,Ensino Superior,0,Solteiro,Indústria
19,27/07/2004,Distrito Federal,3514.69,Ensino Médio,0,Casado,Saúde
21,23/04/2002,Distrito Federal,3301.74,Ensino Médio,0,Casado,Comércio
83,25/01/1941,Distrito Federal,4394.02,Ensino Médio,1,Solteiro,Tecnologia
47,16/09/1976,Paraíba,5949.72,Ensino Médio,2,Casado,Saúde
62,16/10/1961,Rio Grande do Sul,2973.58,Ensino Médio,0,Casado,Educação
49,16/06/1974,Goiás,5026.6,Ensino Médio,2,Divorciado,Comércio
21,08/12/2002,Sergipe,2915.47,Ensino Médio,1,Casado,Indústria
59,22/03/1965,Paraná,6799.29,Ensino Fundamental,1,Solteiro,Tecnologia
41,04/01/1983,Rio Grande do Norte,4153.98,Ensino Superior,0,Casado,Educação
36,26/07/1987,Sergipe,4135.04,Ensino Fundamental,0,Casado,Saúde
24,14/12/1999,Alagoas,4139.07,Ensino Médio,2,Solteiro,Comércio
37,01/09/1986,Rondônia,4416.59,Ensino Médio,0,Solteiro,Indústria
39,28/10/1984,São Paulo,4540.34,Ensino Médio,2,Casado,Tecnologia
67,09/12/1956,Ceará,5934.07,Ensino Superior,1,Solteiro,Educação
64,22/04/1959,Rio Grande do Sul,12050.67,Ensino Superior,1,Divorciado,Educação
22,12/07/2001,Amazonas,2365.01,Ensino Fundamental,0,Solteiro,Indústria
25,23/11/1998,Amazonas,3688.21,Ensino Fundamental,1,Casado,Indústria
56,05/10/1967,Amapá,7588.44,Ensino Superior,1,Solteiro,Educação
74,12/10/1949,Paraíba,16763.15,Ensino Superior,0,Casado,Saúde
30,29/04/1993,Espírito Santo,7497.13,Ensino Superior,2,Casado,Saúde
64,03/07/1959,Rio Grande do Sul,8736.64,Ensino Médio,0,Solteiro,Comércio
46,11/05/1977,Paraíba,4695.88,Ensino Fundamental,1,Casado,Comércio
59,24/04/1964,Rio Grande do Norte,6005.76,Ensino Superior,0,Divorciado,Saúde
58,26/10/1965,Rio Grande do Norte,8880.11,Ensino Médio,0,Casado,Saúde
47,10/09/1976,Ceará,4898.46,Ensino Fundamental,1,Solteiro,Tecnologia
20,28/12/2003,Rondônia,9988.13,Ensino Superior,0,Solteiro,Tecnologia
20,03/01/2004,Piauí,4795.2,Ensino Médio,1,Solteiro,Tecnologia
26,23/04/1997,Amazonas,4279.11,Ensino Médio,0,Casado,Tecnologia
46,05/11/1977,Espírito Santo,9959.05,Ensino Médio,0,Casado,Tecnologia
62,17/11/1961,Distrito Federal,16117.93,Pós-graduação,1,Casado,Saúde
43,21/02/1981,Alagoas,8649.52,Ensino Superior,0,Casado,Indústria
50,04/07/1973,Acre,4443.19,Ensino Médio,0,Casado,Saúde
46,10/05/1977,Espírito Santo,7190.42,Ensino Médio,0,Solteiro,Tecnologia
45,17/04/1978,Rio Grande do Sul,8638.46,Ensino Médio,1,Solteiro,Comércio
46,05/12/1977,Ceará,7055.81,Ensino Médio,2,Casado,Saúde
29,25/09/1994,Piauí,8056.12,Ensino Médio,1,Casado,Comércio
46,18/06/1977,Rio Grande do Norte,3798.29,Ensino Fundamental,1,Solteiro,Educação
39,06/01/1985,Amazonas,9811.28,Ensino Médio,0,Casado,Tecnologia
61,10/01/1963,Rio Grande do Norte,16438.64,Ensino Superior,0,Casado,Comércio
46,17/10/1977,Espírito Santo,2996.82,Ensino Fundamental,1,Casado,Educação
25,01/08/1998,Rio Grande do Sul,4198.13,Ensino Superior,0,Casado,Educação
22,01/04/2002,Distrito Federal,2333.88,Ensino Fundamental,2,Casado,Tecnologia
42,17/02/1982,Espírito Santo,6032.31,Ensino Superior,1,Casado,Educação
18,01/02/2006,Paraíba,6849.66,Ensino Médio,3,Solteiro,Saúde
63,06/09/1960,Rondônia,9588.58,Ensino Médio,0,Casado,Saúde
21,31/03/2003,Mato Grosso,3089.33,Ensino Médio,1,Casado,Indústria
37,03/06/1986,Piauí,3072.1,Ensino Médio,3,Solteiro,Saúde
56,24/05/1967,Bahia,4404.15,Ensino Fundamental,1,Solteiro,Educação
36,12/11/1987,Minas Gerais,5669.79,Ensino Fundamental,0,Casado,Tecnologia
46,03/05/1977,Acre,2998.13,Ensino Fundamental,3,Divorciado,Educação
29,30/08/1994,Piauí,4839.41,Ensino Médio,0,Casado,Comércio
42,31/05/1981,Piauí,8503.75,Ensino Médio,1,Casado,Educação
53,09/02/1971,Piauí,6556.44,Ensino Médio,2,Casado,Saúde
25,03/10/1998,Rio Grande do Sul,3957.45,Ensino Médio,3,Solteiro,Saúde
37,09/02/1987,Rondônia,4606.26,Ensino Fundamental,4,Solteiro,Tecnologia
19,01/04/2005,Amapá,3350.0,Ensino Médio,1,Casado,Comércio
89,17/04/1934,Rondônia,6328.09,Ensino Médio,0,Casado,Educação
33,11/09/1990,Acre,4685.6,Ensino Médio,2,Solteiro,Tecnologia
52,04/08/1971,Ceará,3881.43,Ensino Médio,2,Casado,Comércio
24,23/10/1999,Rio Grande do Sul,7554.18,Ensino Médio,0,Divorciado,Saúde
26,04/07/1997,Alagoas,2414.89,Ensino Fundamental,0,Casado,Saúde
70,10/04/1954,Distrito Federal,10891.74,Ensino Médio,2,Solteiro,Tecnologia
64,15/04/1959,São Paulo,6792.01,Ensino Médio,0,Solteiro,Educação
62,20/01/1962,Alagoas,3725.29,Ensino Fundamental,3,Divorciado,Indústria
36,03/04/1988,Mato Grosso,4472.01,Ensino Médio,2,Casado,Indústria
30,30/04/1993,São Paulo,9573.48,Ensino Médio,1,Casado,Tecnologia
37,11/05/1986,Distrito Federal,8200.41,Ensino Médio,1,Casado,Saúde
46,09/05/1977,Rondônia,6491.55,Ensino Médio,0,Casado,Educação
58,29/11/1965,Espírito Santo,20540.26,Pós-graduação,0,Casado,Tecnologia
47,18/09/1976,Santa Catarina,8610.12,Ensino Superior,0,Casado,Educação
19,23/11/2004,Amapá,3587.22,Ensino Médio,0,Casado,Educação
36,13/11/1987,Paraná,5321.61,Ensino Médio,0,Casado,Tecnologia
60,21/11/1963,Amapá,23286.37,Pós-graduação,2,Casado,Indústria
22,11/01/2002,Minas Gerais,3832.76,Ensino Médio,0,Casado,Tecnologia
25,20/02/1999,Paraná,4181.7,Ensino Fundamental,0,Casado,Tecnologia
35,07/12/1988,Roraima,12387.21,Ensino Superior,0,Casado,Indústria
32,23/02/1992,Paraíba,2515.13,Ensino Fundamental,0,Casado,Comércio
35,05/05/1988,Maranhão,9043.62,Ensino Médio,0,Solteiro,Saúde
46,08/11/1977,São Paulo,4862.87,Ensino Médio,0,Casado,Indústria
58,17/03/1966,São Paulo,8198.42,Ensino Médio,0,Solteiro,Educação
45,30/05/1978,Goiás,2909.26,Ensino Fundamental,0,Divorciado,Indústria
42,18/02/1982,Mato Grosso do Sul,4100.16,Ensino Médio,0,Divorciado,Educação
44,23/01/1980,Paraná,8802.02,Ensino Médio,0,Solteiro,Indústria
51,21/07/1972,Goiás,9999.87,Ensino Médio,1,Divorciado,Tecnologia
32,22/10/1991,Ceará,3703.73,Ensino Médio,0,Solteiro,Saúde
24,29/08/1999,Paraná,5639.04,Ensino Médio,0,Casado,Comércio
21,09/05/2002,Pará,8158.04,Ensino Superior,1,Casado,Tecnologia
54,10/01/1970,Paraná,6858.69,Ensino Fundamental,2,Solteiro,Tecnologia
24,12/10/1999,Santa Catarina,2649.12,Ensino Fundamental,0,Solteiro,Comércio
42,27/10/1981,Pernambuco,6275.63,Ensino Fundamental,1,Casado,Tecnologia
59,28/04/1964,Rio Grande do Norte,7710.52,Ensino Médio,1,Casado,Tecnologia
28,08/07/1995,Tocantins,4877.42,Ensino Médio,0,Casado,Educação
31,17/12/1992,Amapá,5394.52,Ensino Superior,0,Casado,Saúde
50,18/08/1973,São Paulo,9883.31,Ensino Médio,0,Casado,Comércio
52,16/04/1971,Minas Gerais,10435.68,Ensino Médio,1,Casado,Educação
65,18/12/1958,Goiás,4394.41,Ensino Médio,1,Casado,Educação
37,02/12/1986,Paraíba,5001.0,Ensino Superior,1,Casado,Comércio
30,13/12/1993,Rio de Janeiro,4657.44,Ensino Médio,2,Solteiro,Comércio
21,29/07/2002,Rio Grande do Sul,1656.91,Ensino Fundamental,1,Casado,Indústria
21,21/05/2002,Pará,3373.26,Ensino Fundamental,0,Casado,Educação
35,30/06/1988,Tocantins,4046.54,Ensino Médio,1,Solteiro,Comércio
48,17/01/1976,Amazonas,17136.63,Ensino Superior,1,Casado,Tecnologia
20,19/04/2003,Alagoas,6705.1,Ensino Médio,3,Casado,Tecnologia
20,21/11/2003,Distrito Federal,1937.6,Ensino Fundamental,0,Casado,Tecnologia
47,21/02/1977,São Paulo,10047.11,Ensino Superior,0,Casado,Educação
45,29/01/1979,Maranhão,6971.29,Pós-graduação,0,Solteiro,Indústria
18,14/04/2005,Tocantins,2875.9,Ensino Fundamental,2,Casado,Saúde
52,14/01/1972,Espírito Santo,4962.69,Ensino Fundamental,1,Casado,Saúde
60,12/08/1963,Maranhão,11547.04,Ensino Médio,1,Casado,Comércio
60,27/01/1964,Roraima,8109.46,Ensino Superior,1,Solteiro,Saúde
84,16/06/1939,Alagoas,4218.35,Ensino Fundamental,1,Casado,Educação
57,13/05/1966,Tocantins,9645.71,Ensino Superior,0,Divorciado,Comércio
45,27/04/1978,Rio de Janeiro,9171.92,Ensino Superior,0,Casado,Educação
19,14/11/2004,São Paulo,3362.64,Ensino Médio,2,Solteiro,Educação
22,01/02/2002,Tocantins,8299.37,Ensino Médio,1,Casado,Tecnologia
60,06/12/1963,Acre,3362.39,Ensino Médio,0,Casado,Educação
26,11/05/1997,Rio Grande do Sul,1673.04,Ensino Fundamental,0,Solteiro,Educação
33,26/01/1991,Amapá,11017.52,Ensino Superior,3,Solteiro,Tecnologia
18,08/09/2005,Goiás,4671.1,Ensino Superior,0,Casado,Tecnologia
55,10/05/1968,Distrito Federal,6428.01,Ensino Médio,4,Casado,Comércio
18,07/05/2005,Tocantins,3615.69,Ensino Superior,2,Solteiro,Saúde
64,01/09/1959,Roraima,6999.67,Ensino Fundamental,2,Solteiro,Saúde
48,11/10/1975,Amazonas,8160.09,Ensino Médio,3,Casado,Educação
38,19/11/1985,Maranhão,6542.41,Ensino Médio,1,Divorciado,Tecnologia
50,24/07/1973,Tocantins,4937.56,Ensino Médio,1,Solteiro,Saúde
44,08/09/1979,Piauí,15761.97,Pós-graduação,1,Casado,Educação
24,26/02/2000,Rio Grande do Norte,2575.96,Ensino Fundamental,0,Casado,Saúde
63,10/12/1960,Maranhão,3861.69,Ensino Fundamental,2,Divorciado,Indústria
34,12/01/1990,Distrito Federal,2890.49,Ensino Fundamental,1,Solteiro,Educação
59,16/08/1964,Bahia,2768.78,Ensino Médio,1,Casado,Comércio
48,05/10/1975,Acre,16002.01,Ensino Superior,1,Casado,Tecnologia
25,10/02/1999,Roraima,4685.26,Ensino Médio,2,Casado,Educação
22,04/09/2001,Sergipe,3591.14,Ensino Superior,1,Solteiro,Comércio
41,26/03/1983,Tocantins,8529.32,Ensino Médio,0,Casado,Tecnologia
54,02/02/1970,Bahia,5456.73,Ensino Médio,2,Casado,Comércio
22,26/11/2001,Mato Grosso do Sul,9740.17,Pós-graduação,0,Casado,Indústria
63,07/04/1961,Santa Catarina,18943.66,Ensino Superior,2,Casado,Comércio
23,09/06/2000,Pará,2790.48,Ensino Fundamental,1,Solteiro,Educação
44,18/08/1979,Ceará,8457.92,Pós-graduação,0,Casado,Indústria
61,05/01/1963,Paraná,11992.45,Ensino Médio,0,Casado,Tecnologia
64,30/11/1959,Acre,8626.05,Ensino Médio,0,Viúvo,Indústria
26,30/09/1997,Goiás,2485.17,Ensino Médio,1,Casado,Educação
48,24/02/1976,Rio Grande do Sul,5683.86,Ensino Superior,2,Solteiro,Indústria
59,26/09/1964,Pará,9207.99,Ensino Médio,0,Divorciado,Educação
28,05/07/1995,Santa Catarina,3112.82,Ensino Médio,3,Casado,Educação
51,01/08/1972,Rondônia,10276.14,Ensino Médio,1,Solteiro,Indústria
55,19/07/1968,Maranhão,5539.87,Ensino Médio,1,Casado,Comércio
18,10/07/2005,Pernambuco,1951.47,Ensino Fundamental,1,Casado,Indústria
30,24/09/1993,Minas Gerais,2763.77,Ensino Médio,1,Solteiro,Indústria
49,23/05/1974,Acre,7192.4,Ensino Médio,0,Solteiro,Saúde
64,15/06/1959,Tocantins,4467.79,Ensino Médio,0,Casado,Indústria
51,14/09/1972,Amapá,13202.11,Ensino Superior,0,Solteiro,Indústria
29,25/12/1994,Rondônia,2720.75,Ensino Fundamental,0,Casado,Tecnologia
26,29/09/1997,Mato Grosso,4826.87,Ensino Médio,1,Casado,Tecnologia
45,24/11/1978,Mato Grosso do Sul,5053.91,Ensino Médio,1,Casado,Educação
33,28/01/1991,Distrito Federal,3007.24,Ensino Médio,0,Solteiro,Comércio
37,10/07/1986,Espírito Santo,5124.61,Ensino Médio,2,Divorciado,Educação
30,02/02/1994,Minas Gerais,5247.48,Ensino Médio,4,Casado,Comércio
35,10/03/1989,Bahia,7969.95,Ensino Médio,1,Casado,Tecnologia
37,02/02/1987,Amapá,3501.25,Ensino Médio,1,Divorciado,Comércio
36,18/09/1987,Minas Gerais,1604.94,Ensino Fundamental,0,Casado,Educação
89,22/03/1935,Alagoas,4953.07,Ensino Médio,0,Casado,Tecnologia
21,02/06/2002,Distrito Federal,5787.88,Ensino Médio,0,Solteiro,Educação
40,02/08/1983,Rio Grande do Sul,12866.67,Ensino Superior,2,Casado,Tecnologia
55,31/03/1969,Bahia,7376.85,Ensino Médio,0,Solteiro,Tecnologia
26,07/06/1997,Santa Catarina,2680.65,Ensino Médio,1,Divorciado,Educação
49,18/11/1974,Acre,4886.04,Ensino Fundamental,1,Casado,Comércio
42,16/12/1981,Pernambuco,8798.36,Ensino Médio,1,Casado,Tecnologia
86,28/05/1937,Santa Catarina,5595.98,Ensino Médio,0,Casado,Saúde
53,03/03/1971,Amazonas,11417.51,Ensino Superior,2,Divorciado,Educação
49,07/07/1974,Distrito Federal,6860.59,Ensino Médio,1,Casado,Saúde
22,02/12/2001,Amazonas,3132.57,Ensino Fundamental,1,Divorciado,Saúde
48,12/09/1975,Acre,8081.28,Ensino Médio,2,Casado,Indústria
62,03/05/1961,Sergipe,13879.24,Ensino Médio,0,Solteiro,Saúde
20,05/08/2003,Tocantins,5624.99,Ensino Médio,1,Casado,Educação
35,10/04/1989,Alagoas,16688.52,Pós-graduação,0,Solteiro,Indústria
21,19/01/2003,Mato Grosso do Sul,4477.26,Ensino Médio,1,Solteiro,Indústria
61,02/08/1962,Sergipe,6183.2,Ensino Médio,0,Casado,Saúde
43,24/01/1981,Espírito Santo,6351.49,Ensino Médio,0,Solteiro,Indústria
36,15/04/1987,Espírito Santo,4489.35,Ensino Médio,0,Casado,Indústria
34,23/04/1989,Paraíba,2933.26,Ensino Fundamental,0,Casado,Comércio
32,13/01/1992,Rondônia,4881.26,Ensino Médio,1,Solteiro,Saúde
55,24/12/1968,Goiás,9721.96,Ensino Superior,1,Divorciado,Saúde
35,10/01/1989,Piauí,5086.2,Ensino Fundamental,0,Solteiro,Indústria
28,15/04/1995,Goiás,13472.64,Ensino Superior,0,Solteiro,Tecnologia
19,05/08/2004,São Paulo,2974.01,Ensino Médio,1,Casado,Educação
62,10/01/1962,Acre,7869.21,Ensino Médio,0,Casado,Comércio
21,06/11/2002,Amazonas,8011.86,Ensino Médio,5,Casado,Tecnologia
31,07/09/1992,Paraíba,3115.74,Ensino Fundamental,2,Solteiro,Educação
25,07/09/1998,Acre,3032.75,Ensino Médio,0,Solteiro,Indústria
19,19/10/2004,São Paulo,4366.77,Ensino Médio,1,Casado,Comércio
80,20/02/1944,Amapá,5971.46,Ensino Médio,0,Casado,Comércio
57,01/10/1966,Mato Grosso do Sul,25207.3,Pós-graduação,1,Solteiro,Indústria
34,30/12/1989,Alagoas,4893.88,Ensino Médio,1,Casado,Saúde
51,25/10/1972,Pernambuco,9376.69,Ensino Superior,0,Casado,Tecnologia
44,26/01/1980,Santa Catarina,3709.45,Ensino Médio,2,Divorciado,Comércio
70,05/06/1953,Paraíba,7349.84,Ensino Superior,2,Casado,Indústria
44,25/08/1979,Distrito Federal,4569.56,Ensino Fundamental,1,Casado,Educação
64,20/08/1959,Distrito Federal,4392.41,Ensino Médio,1,Casado,Comércio
20,29/06/2003,Paraíba,8134.66,Ensino Superior,1,Casado,Saúde
29,18/01/1995,Pernambuco,3116.72,Ensino Fundamental,1,Casado,Comércio
25,17/07/1998,Roraima,8983.5,Ensino Superior,1,Divorciado,Indústria
33,10/07/1990,Roraima,9655.99,Ensino Superior,0,Solteiro,Tecnologia
39,22/05/1984,Rio de Janeiro,4017.78,Ensino Médio,1,Solteiro,Educação
29,08/05/1994,Distrito Federal,9454.05,Ensino Superior,1,Casado,Comércio
18,30/10/2005,Amazonas,7592.24,Ensino Superior,1,Casado,Indústria
22,18/06/2001,Pernambuco,4900.86,Ensino Médio,0,Divorciado,Saúde
27,20/11/1996,Tocantins,10418.44,Ensino Superior,3,Solteiro,Tecnologia
66,06/12/1957,Piauí,3862.52,Ensino Fundamental,1,Solteiro,Tecnologia
40,03/03/1984,Minas Gerais,6373.3,Ensino Médio,0,Solteiro,Educação
44,24/07/1979,Ceará,2872.12,Ensino Fundamental,1,Casado,Educação
